source,license,used,changes
__MACOSX/raw_corpus/._sentence_4717.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4074.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0801.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0276.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2333.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5931.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6163.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0067.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0133.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5371.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6072.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0891.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6319.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1040.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1309.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3450.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3857.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0186.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2942.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0633.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1276.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5518.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1425.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2229.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0091.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3342.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0904.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6285.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6154.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4982.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2095.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4157.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5594.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3770.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0889.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2285.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5659.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3139.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0072.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5977.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6249.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1968.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2006.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2051.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6414.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4802.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2457.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4183.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5679.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2798.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4515.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0803.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2226.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5531.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2593.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2625.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4831.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3596.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0874.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3650.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1745.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3294.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3163.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1928.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1705.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1342.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5983.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2821.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2243.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2702.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5452.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1516.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1123.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1436.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4946.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5147.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4955.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1672.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3107.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2689.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0370.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3769.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3287.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4604.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5665.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3765.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5471.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1498.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4952.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5377.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2687.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0596.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6448.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3533.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1826.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2463.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2676.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3365.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3611.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6492.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4659.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4766.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4838.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5058.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6460.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6308.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0747.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5492.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3995.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5460.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4405.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6312.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1775.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5595.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5782.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0570.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4252.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2094.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4956.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5840.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0305.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1134.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0374.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2959.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4705.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3101.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4199.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3511.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6221.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3206.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1213.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1307.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3949.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0204.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0414.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1551.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6329.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0375.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5827.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6274.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0758.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0764.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1819.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5432.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4325.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3890.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1303.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4439.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1520.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4933.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2908.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4350.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0469.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1100.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3183.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5345.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3196.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2074.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1291.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4419.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6150.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4892.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3153.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2023.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3503.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1331.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3835.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2269.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1229.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3422.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5412.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5034.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3061.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3991.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4378.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0654.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5968.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5230.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0150.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1133.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3218.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6550.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0134.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6195.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2693.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1108.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6506.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6076.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4623.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4990.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0930.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2784.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2042.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2150.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3766.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0346.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3984.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0988.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5873.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0833.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4271.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1349.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5756.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2517.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5053.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3893.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2864.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1969.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1810.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4097.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5998.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3267.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3553.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0917.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2244.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0327.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2092.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0131.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6357.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4041.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3075.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5373.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0098.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5834.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5621.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5288.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4077.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0272.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4107.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1406.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4031.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4621.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3436.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1592.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2868.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4469.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5001.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4586.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4613.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5292.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3833.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5419.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3631.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4919.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1494.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6527.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5172.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2607.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0340.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6028.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2123.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5564.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4575.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2682.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1561.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4629.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3782.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1799.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6115.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5330.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4478.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0357.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4166.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2493.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5272.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3066.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_6318.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0057.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2175.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3812.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5991.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1480.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3187.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3895.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0644.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5537.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5826.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1742.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1737.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5075.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1396.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5845.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3135.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5562.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4637.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_0998.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4854.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5033.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3653.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5225.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5126.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3253.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_5127.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4313.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2134.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4720.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4050.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1408.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1384.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_2967.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4430.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_1091.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_4511.txt,UNKNOWN,texts,"normalize, dedup"
__MACOSX/raw_corpus/._sentence_3028.txt,UNKNOWN,texts,"normalize, dedup"
